"Member__r.Name","Challenge__r.Challenge_Id__c","Place__c","Points_Awarded__c","Score__c","Status__c","Submitted_Date__c"
"vlsidarshan","1489","","0.0","0.0","Registered",""
"rohitdiscovers","1487","2","250.0","77.65","Lost","2012-05-10T09:32:34.000Z"
"peakpado","1494","","0.0","0.0","Registered",""
"avidev9","1487","1","750.0","79.6","Won","2012-05-10T19:53:10.000Z"
"kbowerma","1494","","0.0","0.0","Watching",""
"amber9904","1483","","0.0","0.0","Registered",""
"swatKat","1478","","0.0","58.0","Submitted","2012-05-08T17:36:33.000Z"
"talesforce","1500","2","150.0","75.76","2nd Place","2012-05-10T11:06:29.000Z"
"jazzyrocksr","1483","1","250.0","90.0","Won","2012-05-12T18:12:31.000Z"
"pavangonu","1489","","0.0","0.0","Watching",""
"webwidgets","1495","","0.0","0.0","Registered",""
"praveeng","1489","","0.0","0.0","Registered",""
"mikebz","1471","","0.0","0.0","Watching",""
"akkishore","1492","","0.0","53.5","Submitted","2012-05-12T00:59:10.000Z"
"salesforcedeveloper","1487","","0.0","63.5","Submitted","2012-05-10T19:37:04.000Z"
"JustinLau","1500","2","150.0","75.0","2nd Place","2012-05-10T12:06:36.000Z"
"talesforce","1493","","0.0","45.48","Submitted","2012-05-10T14:20:02.000Z"
"gauravs23","1500","2","150.0","75.0","2nd Place","2012-05-10T20:57:30.000Z"
"randhawa","1495","","0.0","0.0","Watching",""
"karthikd","1483","","0.0","0.0","Registered",""
"ankit1990","1500","","0.0","0.0","Watching",""
"mkagenius","1463","","0.0","0.0","Registered",""
"ankit1990","1501","","0.0","0.0","Watching",""
"Vishrutha","1489","","0.0","25.5","Submitted","2012-05-13T09:09:28.000Z"
"KnowledgeLover","1495","1","300.0","100.0","1st Place","2012-05-14T13:05:08.000Z"
"helperyadav","1494","","0.0","0.0","Watching",""
"BhavyaKrishna","1501","","0.0","0.0","Watching",""
"webwidgets","1503","","0.0","0.0","Registered",""
"Dhawos","1471","","0.0","0.0","Watching",""
"Dhawos","1495","","0.0","0.0","Watching",""
"peakpado","1513","","0.0","71.45","Submitted","2012-05-28T07:59:46.000Z"
"sneha26","1489","","0.0","0.0","Registered",""
"Dhawos","1494","","0.0","0.0","Watching",""
"v3nom","1496","","0.0","0.0","Watching",""
"piyush31","1489","","0.0","0.0","Registered",""
"yuvaraj003","1471","","0.0","0.0","Registered",""
"jaladisy","1494","","0.0","0.0","Registered",""
"soe","1471","3","0.0","75.0","Lost","2012-05-14T10:48:59.000Z"
"romin","1471","2","500.0","85.35","Lost","2012-05-14T10:55:31.000Z"
"Amardeep","1486","","0.0","0.0","Submission Rejected","2012-05-14T10:45:12.000Z"
"Dhawos","1489","","0.0","0.0","Watching",""
"chunkybacon","1486","","0.0","0.0","Registered",""
"sneha26","1471","","0.0","0.0","Registered",""
"Dhawos","1501","","0.0","0.0","Watching",""
"jeffh","1895","","0.0","89.325","Submitted","2012-11-16T03:40:52.000Z"
"mangeshkulkarni","1501","","0.0","0.0","Registered",""
"atimb","1501","1","1000.0","93.2","Won","2012-05-17T11:16:07.000Z"
"prpal","1483","","0.0","80.0","Submitted","2012-05-15T13:00:46.000Z"
"umeshnaidu","1486","","0.0","0.0","Registered",""
"wizchick","1858","","0.0","0.0","Registered",""
"aproxacs","1899","2","500.0","100.0","2nd Place","2012-11-18T10:15:55.000Z"
"swatKat","1486","2","250.0","75.0","Lost","2012-05-14T19:33:05.000Z"
"chok68","1503","","0.0","0.0","Watching",""
"avidev9","1486","1","750.0","82.5","Won","2012-05-14T18:44:03.000Z"
"mgrcs","1503","","0.0","0.0","Submission Rejected","2012-05-15T11:35:50.000Z"
"Deleloper","1483","","0.0","80.0","Submitted","2012-05-16T13:37:30.000Z"
"webwidgets","1496","","0.0","0.0","Registered",""
"atifkhakliq","1486","","0.0","0.0","Watching",""
"wmute","1496","","0.0","0.0","Watching",""
"iramkahkashan","1503","","0.0","0.0","Registered",""
"talesforce","1494","2","750.0","71.0","2nd Place","2012-05-17T11:39:59.000Z"
"chok68","1507","3","500.0","95.2","3rd Place","2012-05-22T18:02:20.000Z"
"arjuns","1505","","0.0","0.0","Registered",""
"kbowerma","1507","","0.0","0.0","Watching",""
"manojt","1496","","0.0","0.0","Registered",""
"spark3net","1510","","0.0","0.0","Registered",""
"tayal123","1483","","0.0","20.0","Submitted","2012-05-16T10:21:59.000Z"
"sumitdhadage","1483","","0.0","0.0","Watching",""
"sonu12","1510","","0.0","0.0","Watching",""
"vrabanelly","1503","2","500.0","83.86","2nd Place","2012-05-22T21:52:03.000Z"
"mbleigh","1503","1","1500.0","99.68","1st Place","2012-05-22T17:02:31.000Z"
"kadarusj","1511","","0.0","0.0","Watching",""
"enjoylife","1505","1","500.0","82.1","1st Place","2012-05-18T17:10:30.000Z"
"peakpado","1496","2","500.0","75.0","2nd Place","2012-05-19T05:44:48.000Z"
"uniqanomaly","1496","","0.0","0.0","Registered",""
"soe","1494","","0.0","68.35","Submitted","2012-05-15T17:03:57.000Z"
"talesforce","1507","","0.0","90.8","Submitted","2012-05-22T10:23:46.000Z"
"d1b1","1503","","0.0","0.0","Registered",""
"cde","1509","","0.0","0.0","Registered",""
"antic","1496","","0.0","0.0","Watching",""
"jacksmmj","1496","","0.0","0.0","Registered",""
"paniranjan","1509","","0.0","0.0","Registered",""
"elukaweski","1510","2","250.0","90.4","2nd Place","2012-05-23T19:09:58.000Z"
"alfongj","1496","1","1250.0","89.95","1st Place","2012-05-18T01:14:40.000Z"
"syeddiwan","1496","","0.0","0.0","Watching",""
"KnowledgeLover","1505","2","250.0","75.0","2nd Place","2012-05-18T18:21:07.000Z"
"wmute","1503","","0.0","0.0","Watching",""
"wingard","1496","","0.0","0.0","Watching",""
"swalehji","1505","","0.0","67.1","Submitted","2012-05-18T18:44:52.000Z"
"aroop","1503","","0.0","0.0","Watching",""
"d1b1","1501","","0.0","0.0","Watching",""
"chok68","1496","","0.0","67.25","Submitted","2012-05-20T19:56:56.000Z"
"urvirajguru","1507","","0.0","0.0","Watching",""
"prpal","1505","","0.0","57.6","Submitted","2012-05-18T16:47:01.000Z"
"ahmedbhaila","1501","2","250.0","88.36","Lost","2012-05-17T05:16:25.000Z"
"sunnysharma85","1509","","0.0","75.15","Submitted","2012-05-21T17:13:52.000Z"
"melmoussaoui","1509","","0.0","0.0","Registered",""
"logontokartik","1503","","0.0","0.0","Watching",""
"upendersharma84","1509","","0.0","0.0","Watching",""
"thysmichels","1507","","0.0","0.0","Registered",""
"cloudchallenger","1483","2","100.0","90.0","Lost","2012-05-16T03:26:36.000Z"
"jonniekay","1503","","0.0","0.0","Registered",""
"thysmichels","1494","","0.0","0.0","Registered",""
"Mircea","1510","","0.0","0.0","Watching",""
"nsheth7707","1505","","0.0","57.5","Submitted","2012-05-18T15:17:48.000Z"
"gauravs23","1511","","0.0","0.0","Watching",""
"rajivkumarsahoo","1496","","0.0","0.0","Registered",""
"Rudr","1496","","0.0","0.0","Watching",""
"avidev9","1507","1","1000.0","100.0","1st Place","2012-05-22T14:57:59.000Z"
"ChrisBland","1507","","0.0","0.0","Watching",""
"kiranmutturu","1509","","0.0","0.0","Registered",""
"fash","1496","","0.0","47.25","Submitted","2012-05-20T15:59:41.000Z"
"sycoKID","1511","","0.0","0.0","Registered",""
"springdch","1496","","0.0","0.0","Watching",""
"neerajchauriya","1507","","0.0","86.8","Submitted","2012-05-22T14:19:22.000Z"
"davidspangler","1513","","0.0","0.0","Registered",""
"manojgautam","1503","","0.0","0.0","Watching",""
"smartshardul","1496","","0.0","0.0","Registered",""
"jrmoran","1503","","0.0","0.0","Registered",""
"bilal9977","1507","","0.0","0.0","Registered",""
"VidyaNair","1513","","0.0","0.0","Registered",""
"KunalHande","1509","","0.0","65.3","Submitted","2012-05-24T03:47:40.000Z"
"jazzyrocksr","1509","1","350.0","84.3","1st Place","2012-05-19T22:25:11.000Z"
"forcejourny","1507","","0.0","0.0","Watching",""
"Aswuh","1496","","0.0","0.0","Registered",""
"akkishore","1496","","0.0","60.95","Submitted","2012-05-21T11:11:29.000Z"
"peakpado","1510","1","750.0","97.9","1st Place","2012-05-23T06:23:40.000Z"
"pratk30","1496","","0.0","0.0","Registered",""
"forcexperts","1496","","0.0","0.0","Registered",""
"sergiotapiagutierrez","1511","","0.0","0.0","Registered",""
"forcedigger","1509","","0.0","71.2","Submitted","2012-05-24T11:52:40.000Z"
"appiriomike","1517","","0.0","0.0","Registered",""
"soe","1521","","0.0","0.0","Registered",""
"cloudchallenger","1507","2","500.0","95.8","2nd Place","2012-05-22T19:24:51.000Z"
"sameerg","1511","","0.0","0.0","Registered",""
"forcejourny","1514","","0.0","0.0","Watching",""
"peakpado","1511","","0.0","74.5","Submitted","2012-05-24T06:38:24.000Z"
"logontokartik","1509","","0.0","76.1","Submitted","2012-05-23T18:56:12.000Z"
"logontokartik","1518","","0.0","0.0","Registered",""
"aoganiya","1513","","0.0","0.0","Watching",""
"soe","1511","2","350.0","75.0","2nd Place","2012-05-24T21:34:18.000Z"
"soe","1503","","0.0","0.0","Registered",""
"talesforce","1504","3","300.0","90.85","3rd Place","2012-05-25T18:58:57.000Z"
"akkishore","1521","1","1250.0","78.0","1st Place","2012-05-29T00:52:33.000Z"
"cloudchallenger","1509","2","250.0","77.25","2nd Place","2012-05-23T18:21:02.000Z"
"Kenji776","1517","","0.0","0.0","Registered",""
"nsheth7707","1509","","0.0","66.1","Submitted","2012-05-23T11:23:18.000Z"
"ammonia","1509","3","150.0","76.55","3rd Place","2012-05-24T10:09:30.000Z"
"rajshekhar","1521","","0.0","0.0","Watching",""
"ahmedbhaila","1511","1","1000.0","83.0","1st Place","2012-05-24T17:55:46.000Z"
"talesforce","1514","","0.0","0.0","Registered",""
"swatKat","1509","","0.0","59.55","Submitted","2012-05-24T08:26:39.000Z"
"Kenji776","1520","1","300.0","84.7","1st Place","2012-06-12T16:43:19.000Z"
"chok68","1518","","0.0","0.0","Watching",""
"prpal","1509","","0.0","63.4","Submitted","2012-05-23T07:31:57.000Z"
"sameerg","1510","","0.0","0.0","Registered",""
"sameerg","1513","","0.0","0.0","Registered",""
"avidev9","1523","2","750.0","83.4","2nd Place","2012-06-03T21:06:42.000Z"
"helperyadav","1519","","0.0","62.45","Submitted","2012-06-04T13:22:16.000Z"
"erikvgolden","1529","","0.0","0.0","Registered",""
"shubham2255536","1527","","0.0","0.0","Registered",""
"kalyan143","1518","","0.0","0.0","Submission Rejected","2012-06-02T09:54:46.000Z"
"nishantsingh","1534","","0.0","0.0","Registered",""
"ferbie12","1527","","0.0","0.0","Watching",""
"witness","1514","","0.0","43.8","Submitted","2012-06-03T09:49:41.000Z"
"aryan143bablu","1523","","0.0","0.0","Registered",""
"wcheung","1502","","0.0","77.74","Submitted","2012-06-03T21:32:12.000Z"
"TimeGuard","1518","","0.0","0.0","Watching",""
"chok68","1528","","0.0","91.6","Submitted","2012-06-08T22:51:22.000Z"
"enjoylife","1519","1","750.0","90.55","1st Place","2012-06-04T11:57:36.000Z"
"PaulKolbovich","1534","","0.0","0.0","Watching",""
"gayathris","1529","","0.0","0.0","Watching",""
"nik6036","1527","","0.0","0.0","Watching",""
"jpoarch","1527","","0.0","0.0","Watching",""
"rwalia","1529","","0.0","0.0","Watching",""
"s2dev","1502","1","1500.0","87.96","1st Place","2012-06-04T09:32:46.000Z"
"rwalath144","1527","","0.0","0.0","Registered",""
"finalist","1526","","0.0","0.0","Registered",""
"talesforce","1528","","0.0","82.2","Submitted","2012-06-09T03:16:03.000Z"
"chok68","1527","","0.0","0.0","Watching",""
"cloudchallenger","1523","1","1250.0","91.8","1st Place","2012-06-03T19:12:51.000Z"
"ammonia","1526","2","250.0","94.95","2nd Place","2012-06-02T19:38:14.000Z"
"VanitaV","1528","","0.0","0.0","Submission Rejected","2012-06-05T10:11:28.000Z"
"witness","1502","","0.0","0.0","Watching",""
"Arup555","1523","","0.0","0.0","Watching",""
"kaniraj","1504","","0.0","0.0","Watching",""
"epzilla","1562","","0.0","0.0","Registered",""
"manideep99","1518","","0.0","0.0","Registered",""
"shashankrathi90","1571","","0.0","60.825","Submitted","2012-06-26T17:49:26.000Z"
"peakpado","1521","","0.0","0.0","Submission Rejected","2012-05-28T16:07:23.000Z"
"Aswuh","1518","","0.0","0.0","Registered",""
"vishesh91","1509","","0.0","72.35","Submitted","2012-05-24T19:07:19.000Z"
"tixz","1523","","0.0","0.0","Registered",""
"jazzyrocksr","1561","","0.0","65.25","Submitted","2012-06-21T11:52:18.000Z"
"logontokartik","1526","1","750.0","98.65","1st Place","2012-06-02T18:53:06.000Z"
"Vish045","1560","","0.0","0.0","Registered",""
"soe","1513","1","1000.0","90.9","1st Place","2012-05-28T10:10:21.000Z"
"ashr81","1563","","0.0","0.0","Registered",""
"peakpado","1518","","0.0","0.0","Registered",""
"jamest","1578","","0.0","0.0","Watching",""
"l33tnerd","1519","","0.0","0.0","Registered",""
"forcexperts","1569","1","300.0","100.0","1st Place","2012-06-24T11:21:20.000Z"
"ashr81","1564","","0.0","0.0","Registered",""
"michaelpress","1567","","0.0","0.0","Registered",""
"talesforce","1565","2","100.0","90.0","2nd Place","2012-06-21T21:20:02.000Z"
"anushkaupadhyay","1518","","0.0","0.0","Registered",""
"forcexperts","1564","4","50.0","75.0","4th Place","2012-06-21T21:58:27.000Z"
"parasquid","1518","","0.0","0.0","Watching",""
"sudhirpanchware","1562","","0.0","0.0","Registered",""
"parasquid","1502","","0.0","0.0","Watching",""
"nsheth7707","1517","","0.0","0.0","Registered",""
"peakpado","1502","","0.0","77.5","Submitted","2012-06-03T23:14:38.000Z"
"parasquid","1513","","0.0","0.0","Registered",""
"forcexperts","1565","1","250.0","100.0","1st Place","2012-06-21T11:13:15.000Z"
"ashr81","1569","","0.0","70.0","Submitted","2012-06-25T10:47:23.000Z"
"sampathhere","1518","","0.0","0.0","Registered",""
"parasquid","1522","","0.0","0.0","Watching",""
"elukaweski","1567","","0.0","0.0","Registered",""
"talesforce","1518","","0.0","0.0","Watching",""
"avidev9","1517","","0.0","78.3","Submitted","2012-05-28T14:46:35.000Z"
"wcheung","1549","","0.0","0.0","Registered",""
"ashr81","1561","","0.0","0.0","Registered",""
"SachinMangarole","1521","","0.0","0.0","Registered",""
"rey12rey","1562","","0.0","0.0","Registered",""
"ki","1518","","0.0","0.0","Registered",""
"towersofhanoi","1566","","0.0","0.0","Registered",""
"elukaweski","1521","","0.0","0.0","Watching",""
"ivanmel","1517","2","500.0","81.95","2nd Place","2012-05-24T20:42:19.000Z"
"achandraferi","1517","","0.0","79.3","Submitted","2012-05-28T19:42:04.000Z"
"hchen021","1521","","0.0","0.0","Watching",""
"l33tnerd","1567","","0.0","0.0","Registered",""
"JustinLau","1570","","0.0","0.0","Registered",""
"sulu45","1562","","0.0","0.0","Registered",""
"cloudchallenger","1517","","0.0","81.35","Submitted","2012-05-28T18:30:33.000Z"
"jmwong","1562","","0.0","0.0","Registered",""
"enjoylife","1517","","0.0","79.35","Submitted","2012-05-28T18:27:27.000Z"
"elukaweski","1502","","0.0","73.64","Submitted","2012-06-04T01:49:59.000Z"
"tnerd61","1517","","0.0","0.0","Watching",""
"romin","1502","2","750.0","87.88","2nd Place","2012-06-02T10:51:54.000Z"
"cloudchallenger","1522","3","250.0","94.4","3rd Place","2012-05-31T17:08:15.000Z"
"ebab99","1522","","0.0","0.0","Registered",""
"talesforce","1523","","0.0","70.7","Submitted","2012-06-04T12:24:22.000Z"
"wcheung","1545","1","750.0","81.2","1st Place","2012-06-20T16:17:48.000Z"
"UAESoft","1504","","0.0","0.0","Watching",""
"appiriorob","1562","","0.0","0.0","Registered",""
"jmomarty","1562","","0.0","0.0","Registered",""
"chok68","1504","1","1000.0","97.075","1st Place","2012-05-29T18:58:50.000Z"
"astroboy","1562","","0.0","0.0","Registered",""
"swatKat","1561","","0.0","82.175","Submitted","2012-06-21T12:51:01.000Z"
"sejalrudani","1571","","0.0","0.0","Submission Rejected","2012-06-26T09:42:37.000Z"
"Aswuh","1520","","0.0","0.0","Registered",""
"akkishore","1511","","0.0","69.0","Submitted","2012-05-24T21:42:03.000Z"
"forcejourney1","1517","","0.0","31.0","Submitted","2012-05-28T22:40:45.000Z"
"parasquid","1514","","0.0","0.0","Registered",""
"forcexperts","1522","1","500.0","100.0","1st Place","2012-05-31T10:29:31.000Z"
"peakpado","1526","3","150.0","91.5","3rd Place","2012-06-03T04:59:39.000Z"
"ajschumacher","1562","","0.0","0.0","Registered",""
"Vinoh","1502","","0.0","0.0","Registered",""
"talesforce","1522","2","250.0","98.8","2nd Place","2012-05-31T11:09:03.000Z"
"gurkirat12","1569","","0.0","0.0","Registered",""
"vibs","1504","","0.0","0.0","Registered",""
"Mturabali","1523","","0.0","0.0","Watching",""
"kashiif","1572","","0.0","0.0","Watching",""
"JustinLau","1569","2","200.0","100.0","2nd Place","2012-06-24T15:40:41.000Z"
"PaulKolbovich","1564","1","300.0","100.0","1st Place","2012-06-22T00:01:40.000Z"
"djwglpuppy","1562","","0.0","0.0","Registered",""
"ammonia","1517","1","1000.0","82.3","1st Place","2012-05-28T15:03:19.000Z"
"prashanthreddy","1569","3","100.0","90.0","3rd Place","2012-06-24T10:31:28.000Z"
"atimb","1572","","0.0","0.0","Registered",""
"cloudchallenger","1504","2","500.0","96.1","2nd Place","2012-05-29T17:16:27.000Z"
"Mturabali","1526","","0.0","0.0","Registered",""
"forcejourny","1517","","0.0","0.0","Registered",""
"jholland82","1562","","0.0","0.0","Registered",""
"PaulKolbovich","1569","","0.0","0.0","Submitted","2012-06-25T11:11:32.000Z"
"helperyadav","1561","2","200.0","84.025","2nd Place","2012-06-20T19:20:28.000Z"
"ashr81","1565","","0.0","0.0","Watching",""
"Aswuh","1514","","0.0","0.0","Registered",""
"Moormosawre","1564","","0.0","0.0","Registered",""
"davidspangler","1566","","0.0","0.0","Registered",""
"tsloughter","1562","","0.0","0.0","Registered",""
"mpassovoy","1527","","0.0","0.0","Watching",""
"forcejourny","1502","","0.0","0.0","Watching",""
"prpal","1519","","0.0","0.0","Registered",""
"talesforce","1569","2","200.0","100.0","2nd Place","2012-06-25T08:35:18.000Z"
"shashankrathi90","1517","","0.0","76.5","Submitted","2012-05-28T06:13:22.000Z"
"Shin-Chan","1522","","0.0","85.1","Submitted","2012-05-31T19:34:54.000Z"
"poundinc","1540","","0.0","0.0","Registered",""
"forcebewithyou","1537","3","75.0","80.6","3rd Place","2012-06-07T17:17:11.000Z"
"Ritesh999","1565","","0.0","0.0","Watching",""
"jagan123","1536","","0.0","0.0","Registered",""
"Bharath_MG","1562","","0.0","0.0","Registered",""
"rob_cheng","1531","","0.0","0.0","Registered",""
"swatKat","1537","3","75.0","80.0","3rd Place","2012-06-07T20:44:52.000Z"
"alfongj","1541","","0.0","0.0","Watching",""
"enlighter","1531","","0.0","0.0","Registered",""
"alfongj","1542","","0.0","0.0","Watching",""
"drharris","1531","","0.0","0.0","Registered",""
"froysm","1540","","0.0","0.0","Registered",""
"d1b1","1543","2","250.0","95.2","2nd Place","2012-06-15T02:52:13.000Z"
"alovelyparadox","1531","","0.0","63.1","Submitted","2012-06-14T03:57:43.000Z"
"JustinLau","1564","2","200.0","90.0","2nd Place","2012-06-21T20:27:41.000Z"
"Domon","1540","","0.0","0.0","Watching",""
"atimb","1536","1","3000.0","98.2","1st Place","2012-06-14T12:50:59.000Z"
"forcebewithyou","1561","","0.0","72.675","Submitted","2012-06-21T12:54:32.000Z"
"alfongj","1536","","0.0","0.0","Watching",""
"parasquid","1544","","0.0","0.0","Watching",""
"swalehji","1543","","0.0","0.0","Registered",""
"justinsan","1530","","0.0","0.0","Registered",""
"mikenieva","1544","","0.0","0.0","Watching",""
"cloudchallenger","1537","1","250.0","80.6","1st Place","2012-06-06T20:20:04.000Z"
"Ramaki","1534","2","50.0","77.0","2nd Place","2012-06-07T08:59:58.000Z"
"Setamk","1540","","0.0","0.0","Watching",""
"Setamk","1544","","0.0","0.0","Watching",""
"Setamk","1542","","0.0","0.0","Watching",""
